lang	text	created_at	coordinates.type	coordinates.coordinates.0	coordinates.coordinates.1	timestamp_ms	language_detections.0.confidence	source	place.country_code	place.url	place.country	place.place_type	place.bounding_box.type	place.bounding_box.coordinates.0.0.0	place.bounding_box.coordinates.0.0.1	place.bounding_box.coordinates.0.1.0	place.bounding_box.coordinates.0.1.1	place.bounding_box.coordinates.0.2.0	place.bounding_box.coordinates.0.2.1	place.bounding_box.coordinates.0.3.0	place.bounding_box.coordinates.0.3.1	place.full_name	place.name	id	user.lang	user.statuses_count	user.description	user.friends_count	user.url	user.time_zone	user.name	user.followers_count	user.screen_name	user.location	user.location_geocoding.type	user.location_geocoding.coordinates.0	user.location_geocoding.coordinates.1	user.favourites_count	user.geo_enabled	user.id	user.listed_count
und	@sandraamixer #VoteBlackMagicUK #KCA	Sat Feb 20 15:01:44 +0000 2016				1455980504403	0.01	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/8ef32ff56ef11c22.json	United Kingdom	admin	Polygon	-6.365194	49.882531	-6.365194	55.811649	1.768926	55.811649	1.768926	49.882531	Inglaterra, Reino Unido	Inglaterra	701059163997282304	pt	9076	espero tudo de um mundo que ignorou Little Me	234		Pacific Time (US & Canada)	Sandra	229	sandraamixer		Point	0	0	588	true	3293445136	4
und	Usabilitat a la web de @levante_emv Vs. Publicitat necessària \n\nSeriós... Dilema. https://t.co/adNANW0FOn	Sat Feb 20 15:16:17 +0000 2016				1455981377328	4.49	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/7f55e839e1715da2.json	United Kingdom	city	Polygon	-0.111476	51.419425	-0.111476	51.509947	-0.029731	51.509947	-0.029731	51.419425	Camberwell, England	Camberwell	701062825310035968	en	7354	Writer and Publisher at @GerundingEd Senior Creative Copywriter at @Emagister.  Soy un feliz #Escritor, #Editor y #Celiaco	1083	http://blog.robertbarber.net	London	Robert Barber	2517	RA_Barber	London, England	Point	-0.1276473	51.5073219	1619	true	352145188	36
es	Barça!!!!! 🔴🔵 @LuisSuarez9	Sat Feb 20 15:18:04 +0000 2016				1455981484534	6.25	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/3bc1b6cfd27ef7f6.json	United Kingdom	admin	Polygon	-0.74578	51.448222	-0.74578	52.992679	1.768936	52.992679	1.768936	51.448222	East, England	East	701063274964582400	en	113791	@ManUtd/@FCBarcelona Royal Air Force.	256		London	P.C.	1417	Cann_UK	Honington/Taunton	Point	-3.106849	51.015344	13197	true	451046650	26
und	@JamesMcNeilage @barclerk	Sat Feb 20 16:36:49 +0000 2016				1455986209196	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/06168d1feda43857.json	United Kingdom	admin	Polygon	-1.957296	50.574606	-1.957296	52.196285	1.451788	52.196285	1.451788	50.574606	South East, England	South East	701083091633369088	en	15		13		London	Melanie McClary	0	mcclary1409		Point	0	0	2	true	556153276	0
es	Vergüenza pública el @GobiernodeChile y en especial @cristianbowen protegiendo al monopolio de los taxistas al prohibir Uber.	Sat Feb 20 16:43:35 +0000 2016				1455986615837	0.01	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/5de8cffc145c486b.json	United Kingdom	city	Polygon	-0.213503	51.512805	-0.213503	51.572068	-0.105303	51.572068	-0.105303	51.512805	Camden Town, England	Camden Town	701084797209288704	en	18071	Estudio Derecho. Liberal. Me gusta el rock, el buen cine y el deporte. Quiero conocer el mundo.	2183	https://www.facebook.com/josepablomanriquez	Santiago	José Pablo Manríquez	2170	josepablo_me	Santiago, Chile	Point	-70.650445	-33.4377967	3352	true	105571888	20
es	fffffs game felt like forever, visca el barça	Sat Feb 20 16:55:03 +0000 2016				1455987303035	6.23	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/5de8cffc145c486b.json	United Kingdom	city	Polygon	-0.213503	51.512805	-0.213503	51.572068	-0.105303	51.572068	-0.105303	51.512805	Camden Town, England	Camden Town	701087679526653953	en	34117	close but no cigar, dyone	296		London	Ishenanigans ☕️	381	IshaqKai	England	Point	-0.540240236617432	52.7954791	1657	true	730890524	11
und	@Massimoguerrera 👍	Sat Feb 20 17:29:13 +0000 2016				1455989353878	5.76	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/06168d1feda43857.json	United Kingdom	admin	Polygon	-1.957296	50.574606	-1.957296	52.196285	1.451788	52.196285	1.451788	50.574606	South East, England	South East	701096281385607168	en	27913		1617	http://www.roboveryphotography.com	Amsterdam	Rob Overy	2380	robertovery	EPSOM DOWNS.  SURREY.  DUBAI.	Point	55.2707828	25.2048493	66016	true	340881721	60
und	@sandraamixer #VoteBlackMagicUK #KCA	Sat Feb 20 18:17:29 +0000 2016				1455992249042	0.01	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/8ef32ff56ef11c22.json	United Kingdom	admin	Polygon	-6.365194	49.882531	-6.365194	55.811649	1.768926	55.811649	1.768926	49.882531	Inglaterra, Reino Unido	Inglaterra	701108424583602176	pt	9084	espero tudo de um mundo que ignorou Little Me	234		Pacific Time (US & Canada)	Sandra	227	sandraamixer		Point	0	0	588	true	3293445136	4
und	El Regne Unit, al 23 de Juny, farà un referèndum per la sortida de l'Unió Europea. https://t.co/bDixPNTnw7	Sat Feb 20 18:55:44 +0000 2016				1455994544924	4.46	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/457b4814b4240d87.json	United Kingdom	city	Polygon	-0.187894	51.483718	-0.187894	51.516466	-0.109978	51.516466	-0.109978	51.483718	London, England	London	701118054210674692	ca	221	Sóc un estudiant de l'institut La Salle Manresa. Ara mateix fent 2n d'ESO. M'agrada parlar sobre diferents temes polítics i, d'aixó, és del que parlaré.	263			Marc Morros i Bo	27	MorrosBo	Barcelona, Catalunya	Point	2.1734035	41.3850639	108	true	3772557161	0
und	de la Clio au Carrera	Sat Feb 20 19:10:59 +0000 2016				1455995459775	0.01	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/5d838f7a011f4a2d.json	United Kingdom	admin	Polygon	-0.510365	51.286702	-0.510365	51.691824	0.334043	51.691824	0.334043	51.286702	London, England	London	701121891373817856	fr	18496	Les grands bonhommes font les grandes victoires. #BoxeThaï ✨⚽️ J✨	467		Belgrade	Weidman	554	Maadif_Draaxler		Point	0	0	820	true	2994346607	13
und	@FutbolGut  @NetflixAndGuil imo	Sat Feb 20 19:37:06 +0000 2016				1455997026935	0.01	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/457b4814b4240d87.json	United Kingdom	city	Polygon	-0.187894	51.483718	-0.187894	51.516466	-0.109978	51.516466	-0.109978	51.483718	London, England	London	701128464519266306	en	31539	| Chelsea FC | Kenedy | I follow back most times | 19.05.12 | PS4 | DM's open | Backup @ElasticoKenedy2 | Follow @FootballPath | @keziaalee |	547	https://twitter.com/keziaalee/status/697068540575133697	London	Steve	1701	ElasticoKenedy	London, England	Point	-0.1276473	51.5073219	52933	true	1566025938	5
und	Amb uns mica (moltíssima) de sort d'aquí a un parell d'anys serà Hamilt	Sat Feb 20 19:40:25 +0000 2016				1455997225773	9.25	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/5de8cffc145c486b.json	United Kingdom	city	Polygon	-0.213503	51.512805	-0.213503	51.572068	-0.105303	51.572068	-0.105303	51.512805	Camden Town, England	Camden Town	701129298506338304	ca	62252	Historiadora de l'Art. Tinc un sentiment d'amor - odi per Tarragona. No recordo on he deixat els límits de l'humor. Desastre a temps complet.	1483	http://desastrofe.tumblr.com	Madrid	Ana Pacheco	1293	Oanimeaffannate	C.V.T.TARR	Point	-3.277295	51.0690839	30890	true	255766931	57
und	Amb uns mica (moltíssima) de sort d'aquí a un parell d'anys serà Hamilton.	Sat Feb 20 19:41:03 +0000 2016				1455997263002	9.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/5de8cffc145c486b.json	United Kingdom	city	Polygon	-0.213503	51.512805	-0.213503	51.572068	-0.105303	51.572068	-0.105303	51.512805	Camden Town, England	Camden Town	701129454656028675	ca	62252	Historiadora de l'Art. Tinc un sentiment d'amor - odi per Tarragona. No recordo on he deixat els límits de l'humor. Desastre a temps complet.	1483	http://desastrofe.tumblr.com	Madrid	Ana Pacheco	1293	Oanimeaffannate	C.V.T.TARR	Point	-3.277295	51.0690839	30890	true	255766931	57
und	No sé de qui és, però m'ha fet gràcia perquè al manco per una vegada guanya el pobre dragó xD @… https://t.co/AAGOo4nhH9	Sat Feb 20 19:47:57 +0000 2016	Point	-0.12810758	51.5087167	1455997677215	7.08	"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>"	GB	https://api.twitter.com/1.1/geo/id/457b4814b4240d87.json	United Kingdom	city	Polygon	-0.187894	51.483718	-0.187894	51.516466	-0.109978	51.516466	-0.109978	51.483718	London, England	London	701131191991324672	en	25068	Telecom. Engineer, Computer Scientist, Astrophysicist wannabe :-)	318	http://guillem.deviantart.com/	Madrid	Guillem Cantallops	384	imouthes	Mallorca	Point	3.0175712	39.6952629	8520	true	13280992	30
nl	@IzzyFarrer top slag	Sat Feb 20 20:44:29 +0000 2016				1456001069501	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/2a3f152d1ac5044a.json	United Kingdom	city	Polygon	-0.104501	51.518605	-0.104501	51.576684	-0.015834	51.576684	-0.015834	51.518605	Hackney, England	Hackney	701145420270059520	en	307	hard working, high flying, awe inspiring and yes I'm lying	187			Sam	114	SamFarrer69	Islington, London	Point	-0.1058058	51.5465063	63	true	2825314229	0
fr	@IzzyFarrer moisture	Sat Feb 20 20:50:13 +0000 2016				1456001413350	4.09	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/2a3f152d1ac5044a.json	United Kingdom	city	Polygon	-0.104501	51.518605	-0.104501	51.576684	-0.015834	51.576684	-0.015834	51.518605	Hackney, England	Hackney	701146862477320196	en	311	hard working, high flying, awe inspiring and yes I'm lying	187			Sam	114	SamFarrer69	Islington, London	Point	-0.1058058	51.5465063	63	true	2825314229	0
en	@IzzyFarrer a bit wet	Sat Feb 20 20:50:35 +0000 2016				1456001435144	3.9	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/2a3f152d1ac5044a.json	United Kingdom	city	Polygon	-0.104501	51.518605	-0.104501	51.576684	-0.015834	51.576684	-0.015834	51.518605	Hackney, England	Hackney	701146953887956994	en	312	hard working, high flying, awe inspiring and yes I'm lying	187			Sam	114	SamFarrer69	Islington, London	Point	-0.1058058	51.5465063	63	true	2825314229	0
en	@alpdavies yeah ❤️	Sat Feb 20 21:04:45 +0000 2016				1456002285748	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/3e1157a1c0f0ab13.json	United Kingdom	city	Polygon	0.120663	51.448872	0.120663	51.510151	0.203044	51.510151	0.203044	51.448872	Crayford, England	Crayford	701150521579728896	en	2545	@faceoftheglobe world finalist England, Showjumper sponsored by @chillouthorsewr Rugby Player @bwrfc Charity @braintumourorg insta: toni_faceoftheglobe_england	1198	http://www.toniburrows.co.uk		Toni-MichelleBurrows	1054	Toni_M_Burrows		Point	0	0	2465	true	946741482	30
en	@Naixlv 😟 sigh 💔	Sun Feb 21 01:40:41 +0000 2016				1456018841618	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/1eccff5b77dbb122.json	United Kingdom	city	Polygon	0.045148	51.423888	0.045148	51.512916	0.133501	51.512916	0.133501	51.423888	Eltham, England	Eltham	701219961931440128	en	100036	•21 •Fat ☺️ •Beards turn me on •Mj ❤️ •If you're Nigerian, my brother don't DM abeg	2698		Amsterdam	Λίδια	4040	LydiaKardackson	Greenwich, London	Point	0.0586198	51.483462	12934	true	280963006	11
fr	Entre la parole et les actes khoya t'as l'sahara	Sun Feb 21 02:09:41 +0000 2016				1456020581860	4.17	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/8ef32ff56ef11c22.json	United Kingdom	admin	Polygon	-6.365194	49.882531	-6.365194	55.811649	1.768926	55.811649	1.768926	49.882531	Angleterre, Royaume-Uni	Angleterre	701227261035417602	fr	54507	IG : Thomas__YRN	49		Atlantic Time (Canada)	YoungRichNigga'N™	324	Thomaate		Point	0	0	474	true	825298549	9
en	@LeilaniLeiXxX hello	Sun Feb 21 06:11:27 +0000 2016				1456035087529	0.01	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/6416b8512febefc9.json	United Kingdom	country	Polygon	-8.662663	49.162656	-8.662663	60.86165	1.768926	60.86165	1.768926	49.162656	United Kingdom	United Kingdom	701288102220922881	en-gb	2872		1992			david bradder	455	DavidBradder		Point	0	0	3	true	3341793999	0
und	@FCBarcelona	Sun Feb 21 08:49:50 +0000 2016				1456044590178	8.53	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/3eb2c704fe8a50cb.json	United Kingdom	city	Polygon	-0.112442	51.5068	-0.112442	51.522161	-0.073379	51.522161	-0.073379	51.5068	City of London, England	City of London	701327959219638272	en	13		101			Mandi	24	LushiMandi		Point	0	0	74	true	4538655981	0
es	El Busqueta està grillat.	Sun Feb 21 10:21:03 +0000 2016				1456050063882	7.08	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/56c45474148ca4da.json	United Kingdom	city	Polygon	-0.21607	51.509879	-0.21607	51.539792	-0.13016	51.539792	-0.13016	51.509879	Paddington, England	Paddington	701350917598269440	ca	9490	Primant fil since 1988	1100	http://instagram.com/arnauriwz	Paris	Arnau	548	arnauriwz	BarceLondon	Point	0	0	882	true	221483502	9
es	@scarlettdumo Los de la redación d'ABC que dexen les drogues que tan afuracando'l cerebru.Lo q fain dalgunos pa xustificar a los lladruepos!	Sun Feb 21 10:34:58 +0000 2016				1456050898067	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/01fac15539ff6509.json	United Kingdom	city	Polygon	-0.236912	51.088048	-0.236912	51.167405	-0.136753	51.167405	-0.136753	51.088048	Crawley, England	Crawley	701354416423747588	es	6240	Cuando la gocha nun quier maíz, igual da que-y arimes la panoya. Del Frente Folixariu.	866		Madrid	Robert McAstur	398	RobertMcAstur	"Xixón, Asturies "	Point	-5.6611195	43.5322015	1043	true	436788618	4
und	@Sophiejanel 😍	Sun Feb 21 11:43:02 +0000 2016				1456054982123	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/7093398a4249d151.json	United Kingdom	city	Polygon	-0.351597	51.491866	-0.351597	51.537638	-0.243263	51.537638	-0.243263	51.491866	Ealing, England	Ealing	701371546196176896	en	19239	I'd like a Cheese Burger, Large Fries and a Cosmopolitan. - Carrie Bradshaw	693			Als	1069	Alice_Carrick	UK	Point	-3.2765752	54.7023545	10485	true	200812061	4
und	@jmitja Benvolgut Josep,\nNomés comentar-vos que el link al web que poseu al perfil de Twitter no funciona.\nSalutacions.	Wed Feb 17 17:03:29 +0000 2016				1455728609285	5.6	"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>"	GB	https://api.twitter.com/1.1/geo/id/3eb2c704fe8a50cb.json	United Kingdom	city	Polygon	-0.112442	51.5068	-0.112442	51.522161	-0.073379	51.522161	-0.073379	51.5068	City of London, England	City of London	700002639296253952	en	3167	Broadcasting + filmmaking + engineering... From Barcelona, now London, we'll see what the next stop will be	295		London	Sergi Marí	229	kissoq	London, UK	Point	-0.1276473	51.5073219	94	true	27608066	10
und	@minara93 llegeix-te el fil sencer, aquesta noia és molt agressiva i jo crec que al seu feminisme li falta molta tendresa.	Wed Feb 17 17:30:31 +0000 2016				1455730231559	5.93	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/56c45474148ca4da.json	United Kingdom	city	Polygon	-0.21607	51.509879	-0.21607	51.539792	-0.13016	51.539792	-0.13016	51.509879	Paddington, England	Paddington	700009443606532098	ca	9450	Primant fil since 1988	1096	http://instagram.com/arnauriwz	Paris	Arnau	551	arnauriwz	BarceLondon	Point	0	0	865	true	221483502	8
und	@minara93 jo a ESP n hi he viscut. Xò x prximitat i x estar obligat a emprar l seu estat m snto germà dls seus pobles. Tendresa ntre pobles.	Wed Feb 17 17:40:47 +0000 2016				1455730847606	6.72	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/56c45474148ca4da.json	United Kingdom	city	Polygon	-0.21607	51.509879	-0.21607	51.539792	-0.13016	51.539792	-0.13016	51.509879	Paddington, England	Paddington	700012027494973442	ca	9451	Primant fil since 1988	1096	http://instagram.com/arnauriwz	Paris	Arnau	551	arnauriwz	BarceLondon	Point	0	0	867	true	221483502	8
und	@minara93 igual qls andalusos q van venir a CAT van fer seva aquesta terra i ara són catalans i andalusos. Incloure, estimar, participar.	Wed Feb 17 17:42:55 +0000 2016				1455730975220	5.27	"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"	GB	https://api.twitter.com/1.1/geo/id/56c45474148ca4da.json	United Kingdom	city	Polygon	-0.21607	51.509879	-0.21607	51.539792	-0.13016	51.539792	-0.13016	51.509879	Paddington, England	Paddington	700012562746834944	ca	9452	Primant fil since 1988	1096	http://instagram.com/arnauriwz	Paris	Arnau	551	arnauriwz	BarceLondon	Point	0	0	867	true	221483502	8
en	@alfons_godall doncs jo m'ho passo pipa...	Wed Feb 17 18:04:13 +0000 2016				1455732253555	4.98	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/06168d1feda43857.json	United Kingdom	admin	Polygon	-1.957296	50.574606	-1.957296	52.196285	1.451788	52.196285	1.451788	50.574606	South East, England	South East	700017924472446976	ca	30539	Si no vols pols, no vagis a l'era. There is a beast in man that should be exercised, not exorcised. Tweet first, think never. VIVA HATE.	234	http://soundcloud.com/pasuzu/barbados-by-viva-maestro	Madrid	Cabanetti	2532	PasuzuTweet	HELL	Point	10.9032872	63.445531	1665	true	174301812	38
und	@alfons_godall hahaha!! Ni tu!! Culers així fan falta!!!	Wed Feb 17 18:09:45 +0000 2016				1455732585203	0.01	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/06168d1feda43857.json	United Kingdom	admin	Polygon	-1.957296	50.574606	-1.957296	52.196285	1.451788	52.196285	1.451788	50.574606	South East, England	South East	700019315504971776	ca	30541	Si no vols pols, no vagis a l'era. There is a beast in man that should be exercised, not exorcised. Tweet first, think never. VIVA HATE.	234	http://soundcloud.com/pasuzu/barbados-by-viva-maestro	Madrid	Cabanetti	2532	PasuzuTweet	HELL	Point	10.9032872	63.445531	1667	true	174301812	38
und	Jugada fantàstica del trident + Arda, passada a Adriano i...\n\nPUTA MERDA DE CENTRE.	Wed Feb 17 18:12:09 +0000 2016				1455732729831	3.85	"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"	GB	https://api.twitter.com/1.1/geo/id/06168d1feda43857.json	United Kingdom	admin	Polygon	-1.957296	50.574606	-1.957296	52.196285	1.451788	52.196285	1.451788	50.574606	South East, England	South East	700019922118819841	ca	30542	Si no vols pols, no vagis a l'era. There is a beast in man that should be exercised, not exorcised. Tweet first, think never. VIVA HATE.	234	http://soundcloud.com/pasuzu/barbados-by-viva-maestro	Madrid	Cabanetti	2532	PasuzuTweet	HELL	Point	10.9032872	63.445531	1667	true	174301812	38
